epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,44.4279,0.70067,0.51437,1,0.6958,8.335e-05,8.335e-05,8.335e-05
